# x y z exact_flux predicted_flux abs_error
2.2624139784264452e-01 6.3230234835672239e-01 7.4095112535495911e-01 3.0651094703233368e+00 3.0651094703233372e+00 4.4408920985006262e-16
1.6317551566437644e-01 6.5143317456427141e-01 7.4095112535495911e-01 3.0669011778272681e+00 3.0669011778272681e+00 0.0000000000000000e+00
9.8538164069449860e-02 6.6429034319116953e-01 7.4095112535495911e-01 3.0320857095510254e+00 3.0320857095510259e+00 4.4408920985006262e-16
3.2951836088094787e-02 6.7075003267509647e-01 7.4095112535495911e-01 2.9671165148670520e+00 2.9671165148670520e+00 0.0000000000000000e+00
7.4005861727464228e-01 3.6356748511451015e-02 6.7155895484701833e-01 1.2942873182303644e-01 1.2942873182303644e-01 0.0000000000000000e+00
7.3293144823309542e-01 1.0872011017156737e-01 6.7155895484701833e-01 4.2999834470075254e-01 4.2999834470075249e-01 5.5511151231257827e-17
7.1874574868397867e-01 1.8003643773827380e-01 6.7155895484701833e-01 7.7646551819696519e-01 7.7646551819696530e-01 1.1102230246251565e-16
6.9763813466864222e-01 2.4961891599163263e-01 6.7155895484701833e-01 1.1533633991129797e+00 1.1533633991129799e+00 2.2204460492503131e-16
6.6981188404864933e-01 3.1679742762841218e-01 6.7155895484701833e-01 1.5423469128208678e+00 1.5423469128208678e+00 0.0000000000000000e+00
6.3553497882884646e-01 3.8092500685804026e-01 6.7155895484701833e-01 1.9240930406663792e+00 1.9240930406663790e+00 2.2204460492503131e-16
5.9513752434416256e-01 4.4138407003683494e-01 6.7155895484701833e-01 2.2802329985399123e+00 2.2802329985399123e+00 0.0000000000000000e+00
5.4900857016478033e-01 4.9759236333609841e-01 6.7155895484701833e-01 2.5950498805231987e+00 2.5950498805231987e+00 0.0000000000000000e+00
4.9759236333609841e-01 5.4900857016478033e-01 6.7155895484701833e-01 2.8567323704853296e+00 2.8567323704853296e+00 0.0000000000000000e+00
4.4138407003683505e-01 5.9513752434416256e-01 6.7155895484701833e-01 3.0580626677772003e+00 3.0580626677772007e+00 4.4408920985006262e-16
3.8092500685804026e-01 6.3553497882884646e-01 6.7155895484701833e-01 3.1965145757171856e+00 3.1965145757171856e+00 0.0000000000000000e+00
3.1679742762841229e-01 6.6981188404864933e-01 6.7155895484701833e-01 3.2738260997258308e+00 3.2738260997258308e+00 0.0000000000000000e+00
2.4961891599163263e-01 6.9763813466864222e-01 6.7155895484701833e-01 3.2951752619645864e+00 3.2951752619645860e+00 4.4408920985006262e-16
1.8003643773827385e-01 7.1874574868397867e-01 6.7155895484701833e-01 3.2681209891337404e+00 3.2681209891337399e+00 4.4408920985006262e-16
1.0872011017156737e-01 7.3293144823309542e-01 6.7155895484701833e-01 3.2014732877544478e+00 3.2014732877544478e+00 0.0000000000000000e+00
3.6356748511451098e-02 7.4005861727464228e-01 6.7155895484701833e-01 3.1042347595906099e+00 3.1042347595906103e+00 4.4408920985006262e-16
8.0224003283264100e-01 3.9411525572021634e-02 5.9569930449243347e-01 1.3040886837306073e-01 1.3040886837306076e-01 2.7755575615628914e-17
7.9451402276745120e-01 1.1785502218027492e-01 5.9569930449243347e-01 4.4496895567033240e-01 4.4496895567033234e-01 5.5511151231257827e-17
7.7913640833746600e-01 1.9516351049882355e-01 5.9569930449243347e-01 8.1920863319898973e-01 8.1920863319898962e-01 1.1102230246251565e-16
7.5625528437590550e-01 2.7059246752404142e-01 5.9569930449243347e-01 1.2336498009147630e+00 1.2336498009147627e+00 2.2204460492503131e-16
7.2609100861461395e-01 3.4341547116611332e-01 5.9569930449243347e-01 1.6649740348486581e+00 1.6649740348486581e+00 0.0000000000000000e+00
6.8893407951864327e-01 4.1293119609086298e-01 5.9569930449243347e-01 2.0886055446054055e+00 2.0886055446054050e+00 4.4408920985006262e-16
6.4514233862723114e-01 4.7847016786610441e-01 5.9569930449243347e-01 2.4813241993479678e+00 2.4813241993479682e+00 4.4408920985006262e-16
5.9513752434416256e-01 5.3940121036639543e-01 5.9569930449243347e-01 2.8235333382336005e+00 2.8235333382336001e+00 4.4408920985006262e-16
5.3940121036639543e-01 5.9513752434416256e-01 5.9569930449243347e-01 3.1008941191701616e+00 3.1008941191701616e+00 0.0000000000000000e+00
4.7847016786610447e-01 6.4514233862723103e-01 5.9569930449243347e-01 3.3051679248789734e+00 3.3051679248789729e+00 4.4408920985006262e-16
4.1293119609086298e-01 6.8893407951864327e-01 5.9569930449243347e-01 3.4342498043679228e+00 3.4342498043679228e+00 0.0000000000000000e+00
3.4341547116611343e-01 7.2609100861461395e-01 5.9569930449243347e-01 3.4914998709448293e+00 3.4914998709448293e+00 0.0000000000000000e+00
2.7059246752404142e-01 7.5625528437590550e-01 5.9569930449243347e-01 3.4845653377261088e+00 3.4845653377261083e+00 4.4408920985006262e-16
1.9516351049882366e-01 7.7913640833746600e-01 5.9569930449243347e-01 3.4239246397957372e+00 3.4239246397957372e+00 0.0000000000000000e+00
1.1785502218027492e-01 7.9451402276745120e-01 5.9569930449243347e-01 3.3213795492340830e+00 3.3213795492340825e+00 4.4408920985006262e-16
3.9411525572021724e-02 8.0224003283264100e-01 5.9569930449243347e-01 3.1886823342666482e+00 3.1886823342666482e+00 0.0000000000000000e+00
8.5669543832545014e-01 4.2086748096802289e-02 5.1410274419322166e-01 1.2937158851821459e-01 1.2937158851821459e-01 0.0000000000000000e+00
8.4844499293701192e-01 1.2585492589927788e-01 5.1410274419322166e-01 4.5446720255261364e-01 4.5446720255261375e-01 1.1102230246251565e-16
8.3202355845937825e-01 2.0841105196604257e-01 5.1410274419322166e-01 8.5373607449879918e-01 8.5373607449879918e-01 0.0000000000000000e+00
8.0758928228343807e-01 2.8896006567330434e-01 5.1410274419322166e-01 1.3034981030708654e+00 1.3034981030708654e+00 0.0000000000000000e+00
7.7537747984589955e-01 3.6672623598649234e-01 5.1410274419322166e-01 1.7751914009421992e+00 1.7751914009421990e+00 2.2204460492503131e-16
7.3569836841299896e-01 4.4096063217417747e-01 5.1410274419322166e-01 2.2387084154818884e+00 2.2387084154818888e+00 4.4408920985006262e-16
6.8893407951864338e-01 5.1094833642042370e-01 5.1410274419322166e-01 2.6657551030519353e+00 2.6657551030519349e+00 4.4408920985006262e-16
6.3553497882884646e-01 5.7601532887416851e-01 5.1410274419322166e-01 3.0327344337588897e+00 3.0327344337588897e+00 0.0000000000000000e+00
5.7601532887416851e-01 6.3553497882884646e-01 5.1410274419322166e-01 3.3227790242165858e+00 3.3227790242165858e+00 0.0000000000000000e+00
5.1094833642042381e-01 6.8893407951864327e-01 5.1410274419322166e-01 3.5267374966986647e+00 3.5267374966986647e+00 0.0000000000000000e+00
4.4096063217417747e-01 7.3569836841299896e-01 5.1410274419322166e-01 3.6431110726756062e+00 3.6431110726756062e+00 0.0000000000000000e+00
3.6672623598649240e-01 7.7537747984589955e-01 5.1410274419322166e-01 3.6771004727193590e+00 3.6771004727193590e+00 0.0000000000000000e+00
2.8896006567330434e-01 8.0758928228343807e-01 5.1410274419322166e-01 3.6390310893069007e+00 3.6390310893069007e+00 0.0000000000000000e+00
2.0841105196604268e-01 8.3202355845937825e-01 5.1410274419322166e-01 3.5424666202450057e+00 3.5424666202450061e+00 4.4408920985006262e-16
1.2585492589927788e-01 8.4844499293701192e-01 5.1410274419322166e-01 3.4023039938456563e+00 3.4023039938456563e+00 0.0000000000000000e+00
4.2086748096802386e-02 8.5669543832545014e-01 5.1410274419322166e-01 3.2330825743673128e+00 3.2330825743673128e+00 0.0000000000000000e+00
9.0290039842982095e-01 4.4356652230453937e-02 4.2755509343028220e-01 1.2702719869233228e-01 1.2702719869233228e-01 0.0000000000000000e+00
8.9420497401737709e-01 1.3264277788256992e-01 4.2755509343028220e-01 4.5986443347067640e-01 4.5986443347067640e-01 0.0000000000000000e+00
8.7689786688298366e-01 2.1965148107375859e-01 4.2755509343028220e-01 8.8119708553227727e-01 8.8119708553227738e-01 1.1102230246251565e-16
8.5114575392937220e-01 3.0454482042849346e-01 4.2755509343028220e-01 1.3631998858284373e+00 1.3631998858284375e+00 2.2204460492503131e-16
8.1719664208182274e-01 3.8650522668136850e-01 4.2755509343028220e-01 1.8721124707193473e+00 1.8721124707193475e+00 2.2204460492503131e-16
7.7537747984589955e-01 4.6474337631605284e-01 4.2755509343028220e-01 2.3723498766631956e+00 2.3723498766631956e+00 0.0000000000000000e+00
7.2609100861461406e-01 5.3850579318224168e-01 4.2755509343028220e-01 2.8306242809489897e+00 2.8306242809489897e+00 0.0000000000000000e+00
6.6981188404864933e-01 6.0708210488287451e-01 4.2755509343028220e-01 3.2194495745916432e+00 3.2194495745916432e+00 0.0000000000000000e+00
6.0708210488287451e-01 6.6981188404864933e-01 4.2755509343028220e-01 3.5195644429166166e+00 3.5195644429166166e+00 0.0000000000000000e+00
5.3850579318224179e-01 7.2609100861461395e-01 4.2755509343028220e-01 3.7210438998831732e+00 3.7210438998831736e+00 4.4408920985006262e-16
4.6474337631605284e-01 7.7537747984589955e-01 4.2755509343028220e-01 3.8231148876131993e+00 3.8231148876131993e+00 0.0000000000000000e+00
3.8650522668136855e-01 8.1719664208182274e-01 4.2755509343028220e-01 3.8328960081880927e+00 3.8328960081880923e+00 4.4408920985006262e-16
3.0454482042849346e-01 8.5114575392937220e-01 4.2755509343028220e-01 3.7634106095402187e+00 3.7634106095402187e+00 0.0000000000000000e+00
2.1965148107375870e-01 8.7689786688298366e-01 4.2755509343028220e-01 3.6312656855571843e+00 3.6312656855571843e+00 0.0000000000000000e+00
1.3264277788256992e-01 8.9420497401737709e-01 4.2755509343028220e-01 3.4543568356956222e+00 3.4543568356956222e+00 0.0000000000000000e+00
4.4356652230454041e-02 9.0290039842982095e-01 4.2755509343028220e-01 3.2498759864453297e+00 3.2498759864453293e+00 4.4408920985006262e-16
9.4040993412174789e-01 4.6199377555313705e-02 3.3688985339222005e-01 1.2409393149311673e-01 1.2409393149311673e-01 0.0000000000000000e+00
9.3135327237579280e-01 1.3815320740493470e-01 3.3688985339222005e-01 4.6245827128706357e-01 4.6245827128706357e-01 0.0000000000000000e+00
9.1332716948737103e-01 2.2877654634502079e-01 3.3688985339222005e-01 9.0246926565365682e-01 9.0246926565365682e-01 0.0000000000000000e+00
8.8650522668136855e-01 3.1719664208182274e-01 3.3688985339222005e-01 1.4124968720251436e+00 1.4124968720251436e+00 0.0000000000000000e+00
8.5114575392937220e-01 4.0256196075805406e-01 3.3688985339222005e-01 1.9539910839642602e+00 1.9539910839642602e+00 0.0000000000000000e+00
8.0758928228343807e-01 4.8405038768943259e-01 3.3688985339222005e-01 2.4863265767233433e+00 2.4863265767233433e+00 0.0000000000000000e+00
7.5625528437590561e-01 5.6087714477850381e-01 3.3688985339222005e-01 2.9716436809991253e+00 2.9716436809991258e+00 4.4408920985006262e-16
6.9763813466864222e-01 6.3230234835672239e-01 3.3688985339222005e-01 3.3789322588419011e+00 3.3789322588419015e+00 4.4408920985006262e-16
6.3230234835672239e-01 6.9763813466864222e-01 3.3688985339222005e-01 3.6868100483282324e+00 3.6868100483282324e+00 0.0000000000000000e+00
5.6087714477850392e-01 7.5625528437590550e-01 3.3688985339222005e-01 3.8847353066419368e+00 3.8847353066419363e+00 4.4408920985006262e-16
4.8405038768943259e-01 8.0758928228343807e-01 3.3688985339222005e-01 3.9726915967302912e+00 3.9726915967302920e+00 8.8817841970012523e-16
4.0256196075805417e-01 8.5114575392937220e-01 3.3688985339222005e-01 3.9596257736871316e+00 3.9596257736871312e+00 4.4408920985006262e-16
3.1719664208182274e-01 8.8650522668136855e-01 3.3688985339222005e-01 3.8610682400463987e+00 3.8610682400463987e+00 0.0000000000000000e+00
2.2877654634502090e-01 9.1332716948737103e-01 3.3688985339222005e-01 3.6964066942443075e+00 3.6964066942443070e+00 4.4408920985006262e-16
1.3815320740493470e-01 9.3135327237579280e-01 3.3688985339222005e-01 3.4862361958876686e+00 3.4862361958876686e+00 0.0000000000000000e+00
4.6199377555313809e-02 9.4040993412174789e-01 3.3688985339222005e-01 3.2501008020740021e+00 3.2501008020740025e+00 4.4408920985006262e-16
9.6886280806771963e-01 4.7597177619167048e-02 2.4298017990326398e-01 1.2123403419399814e-01 1.2123403419399814e-01 0.0000000000000000e+00
9.5953212959174183e-01 1.4233314601776459e-01 2.4298017990326398e-01 4.6337031217131192e-01 4.6337031217131197e-01 5.5511151231257827e-17
9.4096063217417747e-01 2.3569836841299879e-01 2.4298017990326398e-01 9.1812314427837738e-01 9.1812314427837749e-01 1.1102230246251565e-16
9.1332716948737103e-01 3.2679368667458142e-01 2.4298017990326398e-01 1.4506878351091297e+00 1.4506878351091297e+00 0.0000000000000000e+00
8.7689786688298366e-01 4.1474180308988684e-01 2.4298017990326398e-01 2.0185070248641441e+00 2.0185070248641437e+00 4.4408920985006262e-16
8.3202355845937825e-01 4.9869572922050487e-01 2.4298017990326398e-01 2.5767429488211211e+00 2.5767429488211211e+00 0.0000000000000000e+00
7.7913640833746611e-01 5.7784694286391336e-01 2.4298017990326398e-01 3.0837307129113283e+00 3.0837307129113287e+00 4.4408920985006262e-16
7.1874574868397867e-01 6.5143317456427141e-01 2.4298017990326398e-01 3.5055509721415543e+00 3.5055509721415543e+00 0.0000000000000000e+00
6.5143317456427141e-01 7.1874574868397867e-01 2.4298017990326398e-01 3.8191020177333463e+00 3.8191020177333468e+00 4.4408920985006262e-16
5.7784694286391347e-01 7.7913640833746600e-01 2.4298017990326398e-01 4.0133872633065533e+00 4.0133872633065533e+00 0.0000000000000000e+00
4.9869572922050487e-01 8.3202355845937825e-01 2.4298017990326398e-01 4.0890777679169767e+00 4.0890777679169759e+00 8.8817841970012523e-16
4.1474180308988695e-01 8.7689786688298366e-01 2.4298017990326398e-01 4.0566856960887989e+00 4.0566856960887989e+00 0.0000000000000000e+00
3.2679368667458142e-01 9.1332716948737103e-01 2.4298017990326398e-01 3.9338478162163564e+00 3.9338478162163559e+00 4.4408920985006262e-16
2.3569836841299890e-01 9.4096063217417747e-01 2.4298017990326398e-01 3.7422579672269576e+00 3.7422579672269576e+00 0.0000000000000000e+00
1.4233314601776459e-01 9.5953212959174183e-01 2.4298017990326398e-01 3.5047237986003137e+00 3.5047237986003137e+00 0.0000000000000000e+00
4.7597177619167159e-02 9.6886280806771963e-01 2.4298017990326398e-01 3.2426939970455546e+00 3.2426939970455542e+00 4.4408920985006262e-16
9.8798500353771368e-01 4.8536590843283836e-02 1.4673047445536175e-01 1.1899749158094235e-01 1.1899749158094235e-01 0.0000000000000000e+00
9.7847016786610452e-01 1.4514233862723119e-01 1.4673047445536175e-01 4.6347897421838669e-01 4.6347897421838674e-01 5.5511151231257827e-17
9.5953212959174183e-01 2.4035028634732516e-01 1.4673047445536175e-01 9.2846377194271290e-01 9.2846377194271279e-01 1.1102230246251565e-16
9.3135327237579280e-01 3.3324352942106295e-01 1.4673047445536175e-01 1.4768635550578595e+00 1.4768635550578597e+00 2.2204460492503131e-16
8.9420497401737709e-01 4.2292745513703228e-01 1.4673047445536175e-01 2.0632330335376778e+00 2.0632330335376774e+00 4.4408920985006262e-16
8.4844499293701192e-01 5.0853835826436755e-01 1.4673047445536175e-01 2.6397013641328049e+00 2.6397013641328053e+00 4.4408920985006262e-16
7.9451402276745131e-01 5.8925175900627258e-01 1.4673047445536175e-01 3.1618720023038334e+00 3.1618720023038338e+00 4.4408920985006262e-16
7.3293144823309542e-01 6.6429034319116953e-01 1.4673047445536175e-01 3.5937495714730057e+00 3.5937495714730057e+00 0.0000000000000000e+00
6.6429034319116953e-01 7.3293144823309542e-01 1.4673047445536175e-01 3.9110216166273797e+00 3.9110216166273801e+00 4.4408920985006262e-16
5.8925175900627269e-01 7.9451402276745120e-01 1.4673047445536175e-01 4.1023948221138413e+00 4.1023948221138404e+00 8.8817841970012523e-16
5.0853835826436755e-01 8.4844499293701192e-01 1.4673047445536175e-01 4.1690627454951601e+00 4.1690627454951601e+00 0.0000000000000000e+00
4.2292745513703239e-01 8.9420497401737709e-01 1.4673047445536175e-01 4.1226824908364055e+00 4.1226824908364055e+00 0.0000000000000000e+00
3.3324352942106295e-01 9.3135327237579280e-01 1.4673047445536175e-01 3.9824115424413411e+00 3.9824115424413411e+00 0.0000000000000000e+00
2.4035028634732528e-01 9.5953212959174183e-01 1.4673047445536175e-01 3.7715933607926848e+00 3.7715933607926853e+00 4.4408920985006262e-16
1.4514233862723119e-01 9.7847016786610452e-01 1.4673047445536175e-01 3.5146048604230993e+00 3.5146048604230988e+00 4.4408920985006262e-16
4.8536590843283947e-02 9.8798500353771368e-01 1.4673047445536175e-01 3.2342335611886108e+00 3.2342335611886108e+00 0.0000000000000000e+00
9.9759236333609846e-01 4.9008570164780302e-02 4.9067674327418126e-02 1.1777705303690225e-01 1.1777705303690227e-01 1.3877787807814457e-17
9.8798500353771368e-01 1.4655373117284443e-01 4.9067674327418126e-02 4.6338246149102641e-01 4.6338246149102646e-01 5.5511151231257827e-17
9.6886280806771963e-01 2.4268749963529529e-01 4.9067674327418126e-02 9.3361659184811929e-01 9.3361659184811940e-01 1.1102230246251565e-16
9.4040993412174789e-01 3.3648405480977606e-01 4.9067674327418126e-02 1.4901960500315121e+00 1.4901960500315121e+00 0.0000000000000000e+00
9.0290039842982095e-01 4.2704008459554371e-01 4.9067674327418126e-02 2.0861626448914321e+00 2.0861626448914317e+00 4.4408920985006262e-16
8.5669543832545014e-01 5.1348348492279983e-01 4.9067674327418126e-02 2.6720574770670473e+00 2.6720574770670464e+00 8.8817841970012523e-16
8.0224003283264111e-01 5.9498175859162383e-01 4.9067674327418126e-02 3.2020563871997614e+00 3.2020563871997609e+00 4.4408920985006262e-16
7.4005861727464228e-01 6.7075003267509647e-01 4.9067674327418126e-02 3.6390829432400711e+00 3.6390829432400715e+00 4.4408920985006262e-16
6.7075003267509647e-01 7.4005861727464228e-01 4.9067674327418126e-02 3.9581993508795201e+00 3.9581993508795197e+00 4.4408920985006262e-16
5.9498175859162394e-01 8.0224003283264100e-01 4.9067674327418126e-02 4.1479665267300243e+00 4.1479665267300252e+00 8.8817841970012523e-16
5.1348348492279983e-01 8.5669543832545014e-01 4.9067674327418126e-02 4.2098600598298468e+00 4.2098600598298477e+00 8.8817841970012523e-16
4.2704008459554382e-01 9.0290039842982095e-01 4.9067674327418126e-02 4.1561418729795037e+00 4.1561418729795037e+00 0.0000000000000000e+00
3.3648405480977606e-01 9.4040993412174789e-01 4.9067674327418126e-02 4.0067666248309193e+00 4.0067666248309193e+00 0.0000000000000000e+00
2.4268749963529540e-01 9.6886280806771963e-01 4.9067674327418126e-02 3.7859377414123396e+00 3.7859377414123396e+00 0.0000000000000000e+00
1.4655373117284443e-01 9.8798500353771368e-01 4.9067674327418126e-02 3.5188459898242255e+00 3.5188459898242259e+00 4.4408920985006262e-16
4.9008570164780413e-02 9.9759236333609846e-01 4.9067674327418126e-02 3.2289694459997458e+00 3.2289694459997458e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 5.3333333333333333e-01 -2.2844444444444445e+00 -2.2844444444444445e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 5.9999999999999998e-01 -2.3599999999999999e+00 -2.3599999999999999e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 6.6666666666666663e-01 -2.4444444444444446e+00 -2.4444444444444446e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 7.3333333333333328e-01 -2.5377777777777775e+00 -2.5377777777777775e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 8.0000000000000004e-01 -2.6400000000000001e+00 -2.6400000000000001e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 8.6666666666666670e-01 -2.7511111111111113e+00 -2.7511111111111113e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 9.3333333333333335e-01 -2.8711111111111114e+00 -2.8711111111111114e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 5.3333333333333333e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 5.9999999999999998e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 6.6666666666666663e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 7.3333333333333328e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 8.0000000000000004e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 8.6666666666666670e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 6.6666666666666666e-02 9.3333333333333335e-01 -4.4444444444444444e-03 -4.4444444444444444e-03 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 5.3333333333333333e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 5.9999999999999998e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 6.6666666666666663e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 7.3333333333333328e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 8.0000000000000004e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 8.6666666666666670e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 1.3333333333333333e-01 9.3333333333333335e-01 -1.7777777777777778e-02 -1.7777777777777778e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 4.6666666666666667e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 5.3333333333333333e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 5.9999999999999998e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 6.6666666666666663e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 7.3333333333333328e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 8.0000000000000004e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 8.6666666666666670e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.0000000000000001e-01 9.3333333333333335e-01 -4.0000000000000008e-02 -4.0000000000000008e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 4.6666666666666667e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 5.3333333333333333e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 5.9999999999999998e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 6.6666666666666663e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 7.3333333333333328e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 8.0000000000000004e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 8.6666666666666670e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 2.6666666666666666e-01 9.3333333333333335e-01 -7.1111111111111111e-02 -7.1111111111111111e-02 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 4.0000000000000002e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 4.6666666666666667e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 5.3333333333333333e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 5.9999999999999998e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 6.6666666666666663e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 7.3333333333333328e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 8.0000000000000004e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 8.6666666666666670e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 3.3333333333333331e-01 9.3333333333333335e-01 -1.1111111111111110e-01 -1.1111111111111110e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 3.3333333333333331e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 4.0000000000000002e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 4.6666666666666667e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 5.3333333333333333e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 5.9999999999999998e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 6.6666666666666663e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 7.3333333333333328e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 8.0000000000000004e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.0000000000000002e-01 8.6666666666666670e-01 -1.6000000000000003e-01 -1.6000000000000003e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 2.0000000000000001e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 2.6666666666666666e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 3.3333333333333331e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
0.0000000000000000e+00 4.6666666666666667e-01 4.0000000000000002e-01 -2.1777777777777779e-01 -2.1777777777777779e-01 0.0000000000000000e+00
