# x y z u
3.7725969021037670e-01 1.1444047588405114e-01 3.2354057492345922e-01 2.5126615362106336e-01
3.4768452175592168e-01 1.8584124867626542e-01 3.2354057492345922e-01 4.3071915300551483e-01
3.0474803211411272e-01 2.5010024650282375e-01 3.2354057492345922e-01 5.9953758707624782e-01
2.5010024650282375e-01 3.0474803211411272e-01 3.2354057492345922e-01 7.4498580517631730e-01
1.8584124867626550e-01 3.4768452175592163e-01 3.2354057492345922e-01 8.5691347644829796e-01
1.1444047588405114e-01 3.7725969021037675e-01 3.2354057492345922e-01 9.2889014807171533e-01
3.8641819782571120e-02 3.9233698033971864e-01 3.2354057492345922e-01 9.5836911527806656e-01
4.4761403192752713e-01 4.4086134166900673e-02 2.4041233578125890e-01 8.4915187344994023e-02
4.3041247570539332e-01 1.3056419708845687e-01 2.4041233578125890e-01 2.8626006776559421e-01
3.9667040941999854e-01 2.1202475113714903e-01 2.4041233578125890e-01 4.9321647916910000e-01
3.4768452175592163e-01 2.8533731290449083e-01 2.4041233578125890e-01 6.8864745143382877e-01
2.8533731290449083e-01 3.4768452175592163e-01 2.4041233578125890e-01 8.5633198644675024e-01
2.1202475113714908e-01 3.9667040941999848e-01 2.4041233578125890e-01 9.8372561385780355e-01
1.3056419708845687e-01 4.3041247570539337e-01 2.4041233578125890e-01 1.0634283860302192e+00
4.4086134166900749e-02 4.4761403192752708e-01 2.4041233578125890e-01 1.0932088626097551e+00
4.8568952729320197e-01 4.7836243138985185e-02 1.4804518539977579e-01 9.1762158181288953e-02
4.6702475113714903e-01 1.4167040941999856e-01 1.4804518539977579e-01 3.0984023585782938e-01
4.3041247570539343e-01 2.3006026131668234e-01 1.4804518539977579e-01 5.3601446229501359e-01
3.7725969021037675e-01 3.0960902639024696e-01 1.4804518539977579e-01 7.5012481669655262e-01
3.0960902639024696e-01 3.7725969021037675e-01 1.4804518539977579e-01 9.3319730745078311e-01
2.3006026131668242e-01 4.3041247570539337e-01 1.4804518539977579e-01 1.0708669384757599e+00
1.4167040941999856e-01 4.6702475113714909e-01 1.4804518539977579e-01 1.1551154550122169e+00
4.7836243138985268e-02 4.8568952729320192e-01 1.4804518539977579e-01 1.1841132786852031e+00
5.0510024650282381e-01 4.9748032114112710e-02 4.9988741568075992e-02 9.5117624765599693e-02
4.8568952729320186e-01 1.4733230736721059e-01 4.9988741568075992e-02 3.2170026790310408e-01
4.4761403192752713e-01 2.3925468467309646e-01 4.9988741568075992e-02 5.5780461916148505e-01
3.9233698033971864e-01 3.2198263862256815e-01 4.9988741568075992e-02 7.8160632781124151e-01
3.2198263862256815e-01 3.9233698033971864e-01 4.9988741568075992e-02 9.7259500397410092e-01
2.3925468467309655e-01 4.4761403192752708e-01 4.9988741568075992e-02 1.1153998921757098e+00
1.4733230736721059e-01 4.8568952729320192e-01 4.9988741568075992e-02 1.2017104578605893e+00
4.9748032114112793e-02 5.0510024650282370e-01 4.9988741568075992e-02 1.2299656656550808e+00
5.1016119207217547e-02 5.0246491745552383e-03 5.2048161204955901e-01 3.7161242631255876e-03
4.9055598356253435e-02 1.4880853073743275e-02 5.2048161204955901e-01 2.6444556937663687e-02
4.5209898371155015e-02 2.4165194134585909e-02 5.2048161204955901e-01 4.7949196956101357e-02
3.9626807345656205e-02 3.2520880336833403e-02 5.2048161204955901e-01 6.7436841637683570e-02
3.2520880336833403e-02 3.9626807345656205e-02 5.2048161204955901e-01 8.4094057850613940e-02
2.4165194134585920e-02 4.5209898371155008e-02 5.2048161204955901e-01 9.7223786799335229e-02
1.4880853073743275e-02 4.9055598356253442e-02 5.2048161204955901e-01 1.0635279585465068e-01
5.0246491745552469e-03 5.1016119207217547e-02 5.2048161204955901e-01 1.1124460055907547e-01
1.5108783677068849e-01 1.4880853073743273e-02 5.0047979558794520e-01 2.6103301013170141e-02
1.4528161593462596e-01 4.4070696382884404e-02 5.0047979558794520e-01 9.3794036642286943e-02
1.3389230407306463e-01 7.1566927545162570e-02 5.0047979558794520e-01 1.5926373425225124e-01
1.1735758605364459e-01 9.6312881817075480e-02 5.0047979558794520e-01 2.1944494964793704e-01
9.6312881817075480e-02 1.1735758605364459e-01 5.0047979558794520e-01 2.7138766806989151e-01
7.1566927545162598e-02 1.3389230407306460e-01 5.0047979558794520e-01 3.1250336342166768e-01
4.4070696382884404e-02 1.4528161593462596e-01 5.0047979558794520e-01 3.4076496268012235e-01
1.4880853073743299e-02 1.5108783677068849e-01 5.0047979558794520e-01 3.5483918062851078e-01
2.4535333349809699e-01 2.4165194134585909e-02 4.6124482125418970e-01 4.6384288009744201e-02
2.3592454248749972e-01 7.1566927545162584e-02 4.6124482125418970e-01 1.5701125030015362e-01
2.1742930361711560e-01 1.1621838406537402e-01 4.6124482125418970e-01 2.6590120016362861e-01
1.9057837854448395e-01 1.5640363326197379e-01 4.6124482125418970e-01 3.6707085471580686e-01
1.5640363326197379e-01 1.9057837854448395e-01 4.6124482125418970e-01 4.5468610931593945e-01
1.1621838406537406e-01 2.1742930361711557e-01 4.6124482125418970e-01 5.2372195782078101e-01
7.1566927545162584e-02 2.3592454248749975e-01 4.6124482125418970e-01 5.7044991546155854e-01
2.4165194134585951e-02 2.4535333349809696e-01 4.6124482125418970e-01 5.9268018420429924e-01
3.3019003921490819e-01 3.2520880336833403e-02 4.0428446710871146e-01 6.3804772433015342e-02
3.1750102118058654e-01 9.6312881817075494e-02 4.0428446710871146e-01 2.1302010046745087e-01
2.9261061695891905e-01 1.5640363326197379e-01 4.0428446710871146e-01 3.6238498637604738e-01
2.5647535082544476e-01 2.1048388079278246e-01 4.0428446710871146e-01 5.0230106941937402e-01
2.1048388079278246e-01 2.5647535082544476e-01 4.0428446710871146e-01 6.2339890380604168e-01
1.5640363326197385e-01 2.9261061695891899e-01 4.0428446710871146e-01 7.1786398169850396e-01
9.6312881817075494e-02 3.1750102118058660e-01 4.0428446710871146e-01 7.8031299598757009e-01
3.2520880336833459e-02 3.3019003921490814e-01 4.0428446710871146e-01 8.0807645355901281e-01
4.0233772689739783e-01 3.9626807345656198e-02 3.3178768761758659e-01 7.7784035476300070e-02
3.8687611368632746e-01 1.1735758605364460e-01 3.3178768761758659e-01 2.5953198995035198e-01
3.5654706838891576e-01 1.9057837854448395e-01 3.3178768761758659e-01 4.4428036430842638e-01
3.1251611920721756e-01 2.5647535082544476e-01 3.3178768761758659e-01 6.1839014978542062e-01
2.5647535082544476e-01 3.1251611920721756e-01 3.3178768761758659e-01 7.6861054271191653e-01
1.9057837854448403e-01 3.5654706838891576e-01 3.3178768761758659e-01 8.8427196335169567e-01
1.1735758605364460e-01 3.8687611368632752e-01 3.3178768761758659e-01 9.5859849504088446e-01
3.9626807345656268e-02 4.0233772689739777e-01 3.3178768761758659e-01 9.8894051962380403e-01
4.5902380136881704e-01 4.5209898371155001e-02 2.4654049335999687e-01 8.8104949136729852e-02
4.4138377410572688e-01 1.3389230407306460e-01 2.4654049335999687e-01 2.9511718717190677e-01
4.0678161593462597e-01 2.1742930361711557e-01 2.4654049335999687e-01 5.0828679453655168e-01
3.5654706838891570e-01 2.9261061695891899e-01 2.4654049335999687e-01 7.1003068790949786e-01
2.9261061695891899e-01 3.5654706838891570e-01 2.4654049335999687e-01 8.8337507503231760e-01
2.1742930361711563e-01 4.0678161593462592e-01 2.4654049335999687e-01 1.0150727281018233e+00
1.3389230407306460e-01 4.4138377410572693e-01 2.4654049335999687e-01 1.0973272789543453e+00
4.5209898371155077e-02 4.5902380136881699e-01 2.4654049335999687e-01 1.1278800975100467e+00
4.9806984857714637e-01 4.9055598356253442e-02 1.5181888620408379e-01 9.4804187229037828e-02
4.7892930361711561e-01 1.4528161593462599e-01 1.5181888620408379e-01 3.1903557643903158e-01
4.4138377410572699e-01 2.3592454248749975e-01 1.5181888620408379e-01 5.5212101091375232e-01
3.8687611368632752e-01 3.1750102118058660e-01 1.5181888620408379e-01 7.7330308423802441e-01
3.1750102118058660e-01 3.8687611368632752e-01 1.5181888620408379e-01 9.6264879002873560e-01
2.3592454248749983e-01 4.4138377410572693e-01 1.5181888620408379e-01 1.1049522113095733e+00
1.4528161593462599e-01 4.7892930361711566e-01 1.5181888620408379e-01 1.1917799032836132e+00
4.9055598356253526e-02 4.9806984857714631e-01 1.5181888620408379e-01 1.2213822773445382e+00
5.1797535082544477e-01 5.1016119207217547e-02 5.1262964392360284e-02 9.8054749243034200e-02
4.9806984857714626e-01 1.5108783677068852e-01 5.1262964392360284e-02 3.3100548497251076e-01
4.5902380136881710e-01 2.4535333349809696e-01 5.1262964392360284e-02 5.7436258338038237e-01
4.0233772689739777e-01 3.3019003921490819e-01 5.1262964392360284e-02 8.0559635887479164e-01
3.3019003921490819e-01 4.0233772689739777e-01 5.1262964392360284e-02 1.0031271668172175e+00
2.4535333349809707e-01 4.5902380136881704e-01 5.1262964392360284e-02 1.1506844120335489e+00
1.5108783677068852e-01 4.9806984857714631e-01 5.1262964392360284e-02 1.2395342837292422e+00
5.1016119207217631e-02 5.1797535082544477e-01 5.1262964392360284e-02 1.2682699726904467e+00
1.0000000000000000e-02 0.0000000000000000e+00 5.3333333333333333e-01 -7.1463924697558433e-03
1.0000000000000000e-02 0.0000000000000000e+00 5.9999999999999998e-01 -7.6741006897254431e-03
1.0000000000000000e-02 0.0000000000000000e+00 6.6666666666666663e-01 -6.8741199623581391e-03
1.0000000000000000e-02 0.0000000000000000e+00 7.3333333333333328e-01 -5.4279373568844897e-03
1.0000000000000000e-02 0.0000000000000000e+00 8.0000000000000004e-01 -4.4356393105986942e-03
1.0000000000000000e-02 0.0000000000000000e+00 8.6666666666666670e-01 -5.4211484143934473e-03
1.0000000000000000e-02 0.0000000000000000e+00 9.3333333333333335e-01 -1.0314233466265563e-02
1.0000000000000000e-02 6.6666666666666666e-02 5.3333333333333333e-01 1.5192726044848257e-01
1.0000000000000000e-02 6.6666666666666666e-02 5.9999999999999998e-01 1.5633941679078805e-01
1.0000000000000000e-02 6.6666666666666666e-02 6.6666666666666663e-01 1.6119448432775588e-01
1.0000000000000000e-02 6.6666666666666666e-02 7.3333333333333328e-01 1.6655936505034316e-01
1.0000000000000000e-02 6.6666666666666666e-02 8.0000000000000004e-01 1.7248880108003140e-01
1.0000000000000000e-02 6.6666666666666666e-02 8.6666666666666670e-01 1.7902782436073852e-01
1.0000000000000000e-02 6.6666666666666666e-02 9.3333333333333335e-01 1.8621472322730989e-01
1.0000000000000000e-02 1.3333333333333333e-01 5.3333333333333333e-01 3.1564108026518273e-01
1.0000000000000000e-02 1.3333333333333333e-01 5.9999999999999998e-01 3.2533882724296442e-01
1.0000000000000000e-02 1.3333333333333333e-01 6.6666666666666663e-01 3.3593743726830894e-01
1.0000000000000000e-02 1.3333333333333333e-01 7.3333333333333328e-01 3.4759939277982888e-01
1.0000000000000000e-02 1.3333333333333333e-01 8.0000000000000004e-01 3.6051723123840917e-01
1.0000000000000000e-02 1.3333333333333333e-01 8.6666666666666670e-01 3.7490296832185765e-01
1.0000000000000000e-02 1.3333333333333333e-01 9.3333333333333335e-01 3.9097733585149608e-01
1.0000000000000000e-02 2.0000000000000001e-01 4.6666666666666667e-01 4.7401810364407176e-01
1.0000000000000000e-02 2.0000000000000001e-01 5.3333333333333333e-01 4.8773295108032105e-01
1.0000000000000000e-02 2.0000000000000001e-01 5.9999999999999998e-01 5.0265665911998059e-01
1.0000000000000000e-02 2.0000000000000001e-01 6.6666666666666663e-01 5.1894832601794849e-01
1.0000000000000000e-02 2.0000000000000001e-01 7.3333333333333328e-01 5.3684895696955082e-01
1.0000000000000000e-02 2.0000000000000001e-01 8.0000000000000004e-01 5.5666852215448182e-01
1.0000000000000000e-02 2.0000000000000001e-01 8.6666666666666670e-01 5.7876762042242946e-01
1.0000000000000000e-02 2.0000000000000001e-01 9.3333333333333335e-01 6.0353502715330898e-01
1.0000000000000000e-02 2.6666666666666666e-01 4.6666666666666667e-01 6.4909871918484807e-01
1.0000000000000000e-02 2.6666666666666666e-01 5.3333333333333333e-01 6.6737339356998926e-01
1.0000000000000000e-02 2.6666666666666666e-01 5.9999999999999998e-01 6.8734287012001671e-01
1.0000000000000000e-02 2.6666666666666666e-01 6.6666666666666663e-01 7.0919085747225119e-01
1.0000000000000000e-02 2.6666666666666666e-01 7.3333333333333328e-01 7.3321695211474058e-01
1.0000000000000000e-02 2.6666666666666666e-01 8.0000000000000004e-01 7.5982238472106645e-01
1.0000000000000000e-02 2.6666666666666666e-01 8.6666666666666670e-01 7.8948654773460125e-01
1.0000000000000000e-02 2.6666666666666666e-01 9.3333333333333335e-01 8.2273232817752717e-01
1.0000000000000000e-02 3.3333333333333331e-01 4.0000000000000002e-01 8.1081407112433079e-01
1.0000000000000000e-02 3.3333333333333331e-01 4.6666666666666667e-01 8.3119024348484405e-01
1.0000000000000000e-02 3.3333333333333331e-01 5.3333333333333333e-01 8.5369594390954695e-01
1.0000000000000000e-02 3.3333333333333331e-01 5.9999999999999998e-01 8.7844809174445759e-01
1.0000000000000000e-02 3.3333333333333331e-01 6.6666666666666663e-01 9.0564860389545943e-01
1.0000000000000000e-02 3.3333333333333331e-01 7.3333333333333328e-01 9.3563728283965164e-01
1.0000000000000000e-02 3.3333333333333331e-01 8.0000000000000004e-01 9.6887720666140598e-01
1.0000000000000000e-02 3.3333333333333331e-01 8.6666666666666670e-01 1.0059279473063800e+00
1.0000000000000000e-02 3.3333333333333331e-01 9.3333333333333335e-01 1.0440697003418977e+00
1.0000000000000000e-02 4.0000000000000002e-01 3.3333333333333331e-01 9.7502278433313094e-01
1.0000000000000000e-02 4.0000000000000002e-01 4.0000000000000002e-01 9.9577994731797936e-01
1.0000000000000000e-02 4.0000000000000002e-01 4.6666666666666667e-01 1.0193857867029221e+00
1.0000000000000000e-02 4.0000000000000002e-01 5.3333333333333333e-01 1.0457797070911103e+00
1.0000000000000000e-02 4.0000000000000002e-01 5.9999999999999998e-01 1.0750310650202020e+00
1.0000000000000000e-02 4.0000000000000002e-01 6.6666666666666663e-01 1.1073570053839457e+00
1.0000000000000000e-02 4.0000000000000002e-01 7.3333333333333328e-01 1.1431201297213291e+00
1.0000000000000000e-02 4.0000000000000002e-01 8.0000000000000004e-01 1.1828133110983796e+00
1.0000000000000000e-02 4.0000000000000002e-01 8.6666666666666670e-01 1.2270300365271782e+00
1.0000000000000000e-02 4.6666666666666667e-01 2.0000000000000001e-01 1.1279316745758474e+00
1.0000000000000000e-02 4.6666666666666667e-01 2.6666666666666666e-01 1.1435138164526284e+00
1.0000000000000000e-02 4.6666666666666667e-01 3.3333333333333331e-01 1.1629964072863865e+00
1.0000000000000000e-02 4.6666666666666667e-01 4.0000000000000002e-01 1.1861147399021579e+00
1.0000000000000000e-02 4.6666666666666667e-01 4.6666666666666667e-01 1.2127016794250318e+00
1.0000000000000000e-02 4.6666666666666667e-01 5.3333333333333333e-01 1.2427092484428168e+00
1.0000000000000000e-02 4.6666666666666667e-01 5.9999999999999998e-01 1.2762240493636856e+00
1.0000000000000000e-02 4.6666666666666667e-01 6.6666666666666663e-01 1.3134742910521393e+00
1.0000000000000000e-02 4.6666666666666667e-01 7.3333333333333328e-01 1.3548258741664900e+00
1.0000000000000000e-02 4.6666666666666667e-01 8.0000000000000004e-01 1.4007650474968911e+00
1.0000000000000000e-02 4.6666666666666667e-01 8.6666666666666670e-01 1.4518656637602916e+00
1.0000000000000000e-02 5.3333333333333333e-01 0.0000000000000000e+00 1.3000133933820688e+00
1.0000000000000000e-02 5.3333333333333333e-01 6.6666666666666666e-02 1.2985921719875759e+00
1.0000000000000000e-02 5.3333333333333333e-01 1.3333333333333333e-01 1.3055683758003487e+00
1.0000000000000000e-02 5.3333333333333333e-01 2.0000000000000001e-01 1.3175861936844060e+00
1.0000000000000000e-02 5.3333333333333333e-01 2.6666666666666666e-01 1.3343103820867299e+00
1.0000000000000000e-02 5.3333333333333333e-01 3.3333333333333331e-01 1.3554515089221757e+00
1.0000000000000000e-02 5.3333333333333333e-01 4.0000000000000002e-01 1.3807915102622625e+00
1.0000000000000000e-02 5.3333333333333333e-01 4.6666666666666667e-01 1.4102053399365464e+00
1.0000000000000000e-02 5.3333333333333333e-01 5.3333333333333333e-01 1.4436778600088425e+00
1.0000000000000000e-02 5.3333333333333333e-01 5.9999999999999998e-01 1.4813145010992970e+00
1.0000000000000000e-02 5.3333333333333333e-01 6.6666666666666663e-01 1.5233435981204726e+00
1.0000000000000000e-02 5.3333333333333333e-01 7.3333333333333328e-01 1.5701078869791207e+00
1.0000000000000000e-02 5.3333333333333333e-01 8.0000000000000004e-01 1.6220426168446180e+00
1.0000000000000000e-02 5.9999999999999998e-01 0.0000000000000000e+00 1.4875284461115381e+00
1.0000000000000000e-02 5.9999999999999998e-01 6.6666666666666666e-02 1.4903070288567062e+00
1.0000000000000000e-02 5.9999999999999998e-01 1.3333333333333333e-01 1.4976987366879331e+00
1.0000000000000000e-02 5.9999999999999998e-01 2.0000000000000001e-01 1.5105106516320186e+00
1.0000000000000000e-02 5.9999999999999998e-01 2.6666666666666666e-01 1.5284590854215017e+00
1.0000000000000000e-02 5.9999999999999998e-01 3.3333333333333331e-01 1.5513100940382178e+00
1.0000000000000000e-02 5.9999999999999998e-01 4.0000000000000002e-01 1.5788995994173087e+00
1.0000000000000000e-02 5.9999999999999998e-01 4.6666666666666667e-01 1.6111485183237229e+00
1.0000000000000000e-02 5.9999999999999998e-01 5.3333333333333333e-01 1.6480723549469154e+00
1.0000000000000000e-02 5.9999999999999998e-01 5.9999999999999998e-01 1.6897841092135784e+00
1.0000000000000000e-02 5.9999999999999998e-01 6.6666666666666663e-01 1.7364887445126560e+00
1.0000000000000000e-02 5.9999999999999998e-01 7.3333333333333328e-01 1.7884670613074076e+00
1.0000000000000000e-02 6.6666666666666663e-01 0.0000000000000000e+00 1.6797389652110148e+00
1.0000000000000000e-02 6.6666666666666663e-01 6.6666666666666666e-02 1.6838839605784388e+00
1.0000000000000000e-02 6.6666666666666663e-01 1.3333333333333333e-01 1.6919148985266648e+00
1.0000000000000000e-02 6.6666666666666663e-01 2.0000000000000001e-01 1.7057321010300210e+00
1.0000000000000000e-02 6.6666666666666663e-01 2.6666666666666666e-01 1.7251024516406575e+00
1.0000000000000000e-02 6.6666666666666663e-01 3.3333333333333331e-01 1.7498443765580458e+00
1.0000000000000000e-02 6.6666666666666663e-01 4.0000000000000002e-01 1.7798413086372753e+00
1.0000000000000000e-02 6.6666666666666663e-01 4.6666666666666667e-01 1.8150486198877782e+00
1.0000000000000000e-02 6.6666666666666663e-01 5.3333333333333333e-01 1.8554937812398689e+00
1.0000000000000000e-02 6.6666666666666663e-01 5.9999999999999998e-01 1.9012690284525580e+00
1.0000000000000000e-02 6.6666666666666663e-01 6.6666666666666663e-01 1.9525153537984781e+00
1.0000000000000000e-02 6.6666666666666663e-01 7.3333333333333328e-01 2.0106564144301222e+00
1.0000000000000000e-02 7.3333333333333328e-01 0.0000000000000000e+00 1.8759775980803877e+00
1.0000000000000000e-02 7.3333333333333328e-01 6.6666666666666666e-02 1.8789872702352213e+00
1.0000000000000000e-02 7.3333333333333328e-01 1.3333333333333333e-01 1.8878659064917287e+00
1.0000000000000000e-02 7.3333333333333328e-01 2.0000000000000001e-01 1.9029124978817258e+00
1.0000000000000000e-02 7.3333333333333328e-01 2.6666666666666666e-01 1.9239350911339539e+00
1.0000000000000000e-02 7.3333333333333328e-01 3.3333333333333331e-01 1.9507899830148192e+00
1.0000000000000000e-02 7.3333333333333328e-01 4.0000000000000002e-01 1.9833875401242409e+00
1.0000000000000000e-02 7.3333333333333328e-01 4.6666666666666667e-01 2.0216896254023280e+00
1.0000000000000000e-02 7.3333333333333328e-01 5.3333333333333333e-01 2.0656987363438732e+00
1.0000000000000000e-02 7.3333333333333328e-01 5.9999999999999998e-01 2.1154387299325155e+00
1.0000000000000000e-02 7.3333333333333328e-01 6.6666666666666663e-01 2.1713658102471665e+00
1.0000000000000000e-02 8.0000000000000004e-01 0.0000000000000000e+00 2.0752549027480076e+00
1.0000000000000000e-02 8.0000000000000004e-01 6.6666666666666666e-02 2.0760738237215040e+00
1.0000000000000000e-02 8.0000000000000004e-01 1.3333333333333333e-01 2.0859312872114386e+00
1.0000000000000000e-02 8.0000000000000004e-01 2.0000000000000001e-01 2.1023658976177195e+00
1.0000000000000000e-02 8.0000000000000004e-01 2.6666666666666666e-01 2.1252093800460901e+00
1.0000000000000000e-02 8.0000000000000004e-01 3.3333333333333331e-01 2.1543302228418311e+00
1.0000000000000000e-02 8.0000000000000004e-01 4.0000000000000002e-01 2.1896310221462101e+00
1.0000000000000000e-02 8.0000000000000004e-01 4.6666666666666667e-01 2.2310355027482953e+00
1.0000000000000000e-02 8.0000000000000004e-01 5.3333333333333333e-01 2.2784658100766473e+00
1.0000000000000000e-02 8.6666666666666670e-01 0.0000000000000000e+00 2.2764043930809419e+00
1.0000000000000000e-02 8.6666666666666670e-01 6.6666666666666666e-02 2.2762075960259174e+00
1.0000000000000000e-02 8.6666666666666670e-01 1.3333333333333333e-01 2.2870578531607699e+00
1.0000000000000000e-02 8.6666666666666670e-01 2.0000000000000001e-01 2.3049103239424258e+00
1.0000000000000000e-02 8.6666666666666670e-01 2.6666666666666666e-01 2.3295940943333870e+00
1.0000000000000000e-02 8.6666666666666670e-01 3.3333333333333331e-01 2.3609524725104536e+00
1.0000000000000000e-02 8.6666666666666670e-01 4.0000000000000002e-01 2.3988313071874972e+00
1.0000000000000000e-02 8.6666666666666670e-01 4.6666666666666667e-01 2.4430553907283108e+00
1.0000000000000000e-02 9.3333333333333335e-01 0.0000000000000000e+00 2.4783007085581965e+00
1.0000000000000000e-02 9.3333333333333335e-01 6.6666666666666666e-02 2.4807056456739160e+00
1.0000000000000000e-02 9.3333333333333335e-01 1.3333333333333333e-01 2.4924340151385822e+00
1.0000000000000000e-02 9.3333333333333335e-01 2.0000000000000001e-01 2.5115657757726599e+00
1.0000000000000000e-02 9.3333333333333335e-01 2.6666666666666666e-01 2.5378903968795203e+00
1.0000000000000000e-02 9.3333333333333335e-01 3.3333333333333331e-01 2.5711689616277504e+00
1.3000000000000001e-02 0.0000000000000000e+00 5.3333333333333333e-01 -7.2887235345265675e-03
1.3000000000000001e-02 0.0000000000000000e+00 5.9999999999999998e-01 -7.6576393700206052e-03
1.3000000000000001e-02 0.0000000000000000e+00 6.6666666666666663e-01 -7.1839010327050604e-03
1.3000000000000001e-02 0.0000000000000000e+00 7.3333333333333328e-01 -6.2994251336813828e-03
1.3000000000000001e-02 0.0000000000000000e+00 8.0000000000000004e-01 -5.7020199286163462e-03
1.3000000000000001e-02 0.0000000000000000e+00 8.6666666666666670e-01 -6.3579337543830331e-03
1.3000000000000001e-02 0.0000000000000000e+00 9.3333333333333335e-01 -9.4894487562093375e-03
1.3000000000000001e-02 6.6666666666666666e-02 5.3333333333333333e-01 1.5096535933315255e-01
1.3000000000000001e-02 6.6666666666666666e-02 5.9999999999999998e-01 1.5556612075185758e-01
1.3000000000000001e-02 6.6666666666666666e-02 6.6666666666666663e-01 1.6066595726313870e-01
1.3000000000000001e-02 6.6666666666666666e-02 7.3333333333333328e-01 1.6630756950507805e-01
1.3000000000000001e-02 6.6666666666666666e-02 8.0000000000000004e-01 1.7252493597080981e-01
1.3000000000000001e-02 6.6666666666666666e-02 8.6666666666666670e-01 1.7934552322133798e-01
1.3000000000000001e-02 6.6666666666666666e-02 9.3333333333333335e-01 1.8679307183046009e-01
1.3000000000000001e-02 1.3333333333333333e-01 5.3333333333333333e-01 3.1526757572264574e-01
1.3000000000000001e-02 1.3333333333333333e-01 5.9999999999999998e-01 3.2504799508149368e-01
1.3000000000000001e-02 1.3333333333333333e-01 6.6666666666666663e-01 3.3583796869910287e-01
1.3000000000000001e-02 1.3333333333333333e-01 7.3333333333333328e-01 3.4773949931857978e-01
1.3000000000000001e-02 1.3333333333333333e-01 8.0000000000000004e-01 3.6087102589665682e-01
1.3000000000000001e-02 1.3333333333333333e-01 8.6666666666666670e-01 3.7536100504400205e-01
1.3000000000000001e-02 1.3333333333333333e-01 9.3333333333333335e-01 3.9134171939723056e-01
1.3000000000000001e-02 2.0000000000000001e-01 4.6666666666666667e-01 4.7424344375923760e-01
1.3000000000000001e-02 2.0000000000000001e-01 5.3333333333333333e-01 4.8772924191374994e-01
1.3000000000000001e-02 2.0000000000000001e-01 5.9999999999999998e-01 5.0263392628931025e-01
1.3000000000000001e-02 2.0000000000000001e-01 6.6666666666666663e-01 5.1906022465155044e-01
1.3000000000000001e-02 2.0000000000000001e-01 7.3333333333333328e-01 5.3715955852950759e-01
1.3000000000000001e-02 2.0000000000000001e-01 8.0000000000000004e-01 5.5712334203109526e-01
1.3000000000000001e-02 2.0000000000000001e-01 8.6666666666666670e-01 5.7917119994751431e-01
1.3000000000000001e-02 2.0000000000000001e-01 9.3333333333333335e-01 6.0353695029550913e-01
1.3000000000000001e-02 2.6666666666666666e-01 4.6666666666666667e-01 6.4959561715690617e-01
1.3000000000000001e-02 2.6666666666666666e-01 5.3333333333333333e-01 6.6754852921677610e-01
1.3000000000000001e-02 2.6666666666666666e-01 5.9999999999999998e-01 6.8743922355947906e-01
1.3000000000000001e-02 2.6666666666666666e-01 6.6666666666666663e-01 7.0938637892102796e-01
1.3000000000000001e-02 2.6666666666666666e-01 7.3333333333333328e-01 7.3357867277479727e-01
1.3000000000000001e-02 2.6666666666666666e-01 8.0000000000000004e-01 7.6026483814927470e-01
1.3000000000000001e-02 2.6666666666666666e-01 8.6666666666666670e-01 7.8973814166888812e-01
1.3000000000000001e-02 2.6666666666666666e-01 9.3333333333333335e-01 8.2231409576380288e-01
1.3000000000000001e-02 3.3333333333333331e-01 4.0000000000000002e-01 8.1195093551878317e-01
1.3000000000000001e-02 3.3333333333333331e-01 4.6666666666666667e-01 8.3172439091849160e-01
1.3000000000000001e-02 3.3333333333333331e-01 5.3333333333333333e-01 8.5391102898298021e-01
1.3000000000000001e-02 3.3333333333333331e-01 5.9999999999999998e-01 8.7859114940852934e-01
1.3000000000000001e-02 3.3333333333333331e-01 6.6666666666666663e-01 9.0589507462490337e-01
1.3000000000000001e-02 3.3333333333333331e-01 7.3333333333333328e-01 9.3603714855192710e-01
1.3000000000000001e-02 3.3333333333333331e-01 8.0000000000000004e-01 9.6930519884638888e-01
1.3000000000000001e-02 3.3333333333333331e-01 8.6666666666666670e-01 1.0060424358194020e+00
1.3000000000000001e-02 3.3333333333333331e-01 9.3333333333333335e-01 1.0444815782612491e+00
1.3000000000000001e-02 4.0000000000000002e-01 3.3333333333333331e-01 9.7660290513193937e-01
1.3000000000000001e-02 4.0000000000000002e-01 4.0000000000000002e-01 9.9667398596048062e-01
1.3000000000000001e-02 4.0000000000000002e-01 4.6666666666666667e-01 1.0198126249354580e+00
1.3000000000000001e-02 4.0000000000000002e-01 5.3333333333333333e-01 1.0459854075971691e+00
1.3000000000000001e-02 4.0000000000000002e-01 5.9999999999999998e-01 1.0752400069255377e+00
1.3000000000000001e-02 4.0000000000000002e-01 6.6666666666666663e-01 1.1077160643875203e+00
1.3000000000000001e-02 4.0000000000000002e-01 7.3333333333333328e-01 1.1436422647528532e+00
1.3000000000000001e-02 4.0000000000000002e-01 8.0000000000000004e-01 1.1833251251408143e+00
1.3000000000000001e-02 4.0000000000000002e-01 8.6666666666666670e-01 1.2271286179355128e+00
1.3000000000000001e-02 4.6666666666666667e-01 2.0000000000000001e-01 1.1301793754358143e+00
1.3000000000000001e-02 4.6666666666666667e-01 2.6666666666666666e-01 1.1451451127942813e+00
1.3000000000000001e-02 4.6666666666666667e-01 3.3333333333333331e-01 1.1640397502247444e+00
1.3000000000000001e-02 4.6666666666666667e-01 4.0000000000000002e-01 1.1866974841318074e+00
