# x y correction
-2.3998503275963806e-01 -4.3720435626665605e-01 4.1260440692075444e-05
-2.3994067730598398e-01 4.4177671158244985e-01 2.1196702305399842e-05
-2.3975860254138356e-01 4.1532199699704092e-01 2.1062819307389229e-05
-2.3961955561228529e-01 -4.1075153750651666e-01 6.2074254955735142e-05
-2.3929052105036419e-01 -4.6365065708728070e-01 1.7180785533066828e-05
-2.3906339263785897e-01 4.6821758677775588e-01 1.9359116733452415e-05
-2.3849497799681446e-01 3.8889694817678877e-01 1.8758906365735722e-05
-2.3816488461513957e-01 -3.8433630506641386e-01 7.7988980411776556e-05
-2.3755714838170328e-01 -4.9004930459692236e-01 -8.2343660697317000e-06
-2.3715474135834724e-01 4.9460413678888682e-01 1.6011365080275469e-05
-2.3612241180684340e-01 3.6254839996058136e-01 1.4216348807289676e-05
-2.3559856443885197e-01 -3.5800593239173506e-01 8.7679724027029342e-05
-2.3481241128964242e-01 -5.1636207911208210e-01 -3.3096134834630294e-05
-2.3423783256634464e-01 5.2089840898692807e-01 1.1560468468061836e-05
-2.3261550474946119e-01 3.3632684076171265e-01 7.6621440470289220e-06
-2.3189331742705960e-01 -3.3181166376293408e-01 9.0338766870326912e-05
-2.3108033496900593e-01 -5.4255312064808092e-01 -5.5603478054573049e-05
-2.3033688825371085e-01 5.4706485138644423e-01 6.4760817711388954e-06
-2.2794989496760629e-01 3.1028659269011161e-01 -4.5627100093563939e-07
-2.2702337285054566e-01 -3.0580887178030203e-01 8.5692899134720649e-05
-2.2699227788064438e-01 -4.3025354847225761e-01 2.5024814863162985e-05
-2.2698278317701523e-01 4.3757771000457818e-01 1.1307151097539530e-05
-2.2663360530320434e-01 4.1139702896979657e-01 1.1051413564364102e-05
-2.2657655792104658e-01 -4.5643331719191527e-01 1.2485377139470569e-05
-2.2638590246921630e-01 -5.6858897784208429e-01 -7.4164013209141859e-05
-2.2634175141957799e-01 -4.0407868198901120e-01 3.5555561894133734e-05
-2.2627077057071218e-01 4.6375110351392179e-01 1.0464137660382635e-05
-2.2547706585567384e-01 5.7307032395613278e-01 1.2798053070236325e-06
-2.2519718028982313e-01 3.8525355271604733e-01 9.6112689004507495e-06
-2.2511561915287920e-01 -4.8257567788939659e-01 -1.0347369932686728e-06
-2.2459700305526420e-01 -3.7795402491980745e-01 4.3224394410462492e-05
-2.2452424282507416e-01 4.8987593241033228e-01 8.7739514200224630e-06
-2.2264883300376179e-01 3.5919505033091714e-01 6.9668997184351473e-06
-2.2263917007234624e-01 -5.0864149410503123e-01 -1.4493175064926575e-05
-2.2209725436449884e-01 2.8448730743377748e-01 -9.3363715194227599e-06
-2.2176851589660276e-01 5.1591373109342342e-01 6.4563413391198006e-06
-2.2173153914917301e-01 -3.5192855527203259e-01 4.7368638682325320e-05
-2.2096243527108678e-01 -2.8005779256123992e-01 7.4155932810958153e-05
-2.2074967325825498e-01 -5.9443736833109151e-01 -8.7628772135740310e-05
-2.1968393412069900e-01 5.9888401388851475e-01 -3.7909901169609326e-06
-2.1917137658464439e-01 -5.3459408911778328e-01 -2.6892748371268729e-05
-2.1895836997423263e-01 3.3327376226432198e-01 3.2685517542304036e-06
-2.1802769511894943e-01 5.4182841490058431e-01 3.7669322814573359e-06
-2.1771974139380607e-01 -3.2605509954788225e-01 4.7629281166188579e-05
-2.1503060323744513e-01 2.5899398333444451e-01 -1.8088398925529987e-05
-2.1473705265756715e-01 -5.6039918215301565e-01 -3.7343899414789260e-05
-2.1419997384942163e-01 -6.2006956744262531e-01 -9.5262010504542816e-05
-2.1410299634906660e-01 3.0754537175712621e-01 -1.2172605335103791e-06
-2.1368520797112991e-01 -2.5462381861828964e-01 5.6664388958651852e-05
-2.1332686363955361e-01 5.6758631262384918e-01 9.8788534436257805e-07
-2.1297590599241376e-01 6.2447525657535041e-01 -8.4334235169555503e-06
-2.1253246209403159e-01 -3.0039157722856213e-01 4.3947197363877084e-05
-2.1009201589309462e-01 4.3021999008192380e-01 2.3346278867714236e-06
-2.1002114013404669e-01 -4.2310888498138804e-01 5.8109188687588890e-06
-2.0989705861561525e-01 -4.4893762334848281e-01 3.2925031437222831e-06
-2.0967933245015508e-01 4.5604574979228252e-01 2.2176797976811943e-06
-2.0943846023524099e-01 4.0439932725566502e-01 2.2109334097541510e-06
-2.0936185805046645e-01 -5.8602490739025093e-01 -4.5165708538436824e-05
-2.0906911706196546e-01 -3.9729746724356074e-01 7.8535880174216391e-06
-2.0872658064810412e-01 -4.7474019229667674e-01 5.1112520268302292e-07
-2.0822308459051231e-01 4.8183380448214880e-01 1.9075670109271078e-06
-2.0805207133395029e-01 2.8207179024052298e-01 -6.0281572709869479e-06
-2.0769190632709605e-01 5.9315616918720337e-01 -1.7325823868940738e-06
-2.0769035399038469e-01 3.7862972207881124e-01 1.8327739121322526e-06
-2.0701372653637831e-01 -3.7155053590663312e-01 9.2446266743326472e-06
-2.0675680836544127e-01 -6.4545676521758844e-01 -9.6755183468542026e-05
-2.0672460534984413e-01 2.3387733072052136e-01 -2.5620400921399926e-05
-2.0653338809179014e-01 -5.0047609000182813e-01 -2.3098228975993803e-06
-2.0614250160739458e-01 -2.7500094973486844e-01 3.6629107766211852e-05
-2.0575442557465179e-01 5.0754475808548594e-01 1.4535585711853663e-06
-2.0538251409842276e-01 6.4981792887941647e-01 -1.2563769431501692e-05
-2.0516117841553960e-01 -2.2958034977367922e-01 3.4732692968137752e-05
-2.0482101482827858e-01 3.5296085356632667e-01 1.2050882837356715e-06
-2.0382860268913605e-01 -3.4591898612884631e-01 9.8600237420443824e-06
-2.0334547497846384e-01 -5.2610784466121330e-01 -4.9553804415128527e-06
-2.0306609150999666e-01 -6.1144018856351079e-01 -4.9910414297873150e-05
-2.0229721234429779e-01 5.3314162373064167e-01 9.0885040002162905e-07
-2.0114475020757269e-01 6.1850785948546994e-01 -4.2450596291252273e-06
-2.0079844169748112e-01 3.2744740171464265e-01 3.6869402082017732e-07
-2.0077848601104958e-01 2.5692021430409134e-01 -1.0651399057535074e-05
-1.9948521690921855e-01 -3.2045826513554693e-01 9.6382474874468669e-06
-1.9918746648156857e-01 -5.5160027461126548e-01 -7.2313716215719812e-06
-1.9852136885085733e-01 -2.4995254057210042e-01 2.6288565257385220e-05
-1.9844671799896385e-01 -6.7057358675399004e-01 -9.2273375898923210e-05
-1.9787635030626871e-01 5.5858982869716112e-01 3.3158057055392880e-07
-1.9715173297684616e-01 2.0921595160527667e-01 -3.0925929540845242e-05
-1.9692555206024917e-01 6.7488572348015496e-01 -1.6053453633718548e-05
-1.9587951133390041e-01 -6.3661812833347131e-01 -5.1362900699906098e-05
-1.9559748507618471e-01 3.0214803313277006e-01 -6.0527359141519540e-07
-1.9536667272203873e-01 -2.0500621155424203e-01 1.0227908070086067e-05
-1.9408490366859313e-01 -5.7692061735486844e-01 -8.9801365981989204e-06
-1.9395431358527224e-01 -2.9522903480645252e-01 8.5935067732171817e-06
-1.9371183509795692e-01 6.4361419019114241e-01 -6.4721276733585390e-06
-1.9251761654466659e-01 5.8385722144489416e-01 -2.3738886894384755e-07
-1.9225394377941396e-01 2.3216486974877587e-01 -1.4471492479693478e-05
-1.8964176017926798e-01 -2.2532239464612530e-01 1.3839082826410346e-05
-1.8929157627845641e-01 -6.9539492473261844e-01 -8.2422204777925375e-05
-1.8918791367105164e-01 2.7712770368483719e-01 -1.6143877835165787e-06
-1.8806406824286903e-01 -6.0203852823950854e-01 -1.0103057323062917e-05
-1.8782007150411592e-01 -6.6153044220697232e-01 -4.9568756926817242e-05
-1.8762534852205917e-01 6.9965311031770228e-01 -1.8966122908654480e-05
-1.8720719275074105e-01 -2.7029766546111600e-01 6.8100145858909142e-06
-1.8628381315747564e-01 1.8509755417224227e-01 -3.3084903338130410e-05
-1.8624748508809780e-01 6.0891406752391086e-01 -7.7169163389559207e-07
-1.8541362167795081e-01 6.6844799460841031e-01 -8.3569960952280354e-06
-1.8427220606913466e-01 -1.8099124732667662e-01 -1.4687530031152327e-05
-1.8244972814714319e-01 2.0788813858489166e-01 -1.6944346583839819e-05
-1.8153847205176252e-01 2.5245837533612925e-01 -2.5370822715943338e-06
