# x y u
-9.7110451192078084e-01 -8.4833745318681986e-01 4.0325481761424642e-02
-9.7097032703676855e-01 -7.9612097421333261e-01 5.3160523049801900e-02
-9.5403391416333594e-01 -8.0814307199348279e-01 8.0367289098285999e-02
-9.1000157242815705e-01 -8.2411706245457694e-01 1.4534618888582101e-01
-8.8473907947372799e-01 -7.6802202737674818e-01 2.3482953881047464e-01
-8.7879055417630769e-01 -7.0766321248841635e-01 2.9423539487208750e-01
-8.9740477213118708e-01 -6.4793697571145137e-01 2.8212703678856121e-01
-8.6100783035898776e-01 -6.0824454981185117e-01 3.9776447712301594e-01
-8.3269256049759210e-01 -5.8175667196521474e-01 4.8446729834090169e-01
-7.8542119251582387e-01 -5.4177381859545526e-01 6.1825169247440503e-01
-7.7193282963654075e-01 -4.8317616937504582e-01 6.5550938415909887e-01
-7.5819586846078912e-01 -4.2573721852471191e-01 6.6988509783828698e-01
-7.8120945603408865e-01 -3.6973371606164179e-01 5.8212739710935013e-01
-8.0438876413871474e-01 -3.1303036108920806e-01 4.8008240060379803e-01
-7.6464092316209853e-01 -2.9445968689219143e-01 5.3819682241935340e-01
-7.2899821440482848e-01 -2.4856698341956482e-01 5.2937478802911442e-01
-7.2876318923041883e-01 -1.9075966130825711e-01 4.2439832337636552e-01
-7.7246983470942654e-01 -1.4565565025138882e-01 2.8942391327101330e-01
-8.2449616583616459e-01 -1.1776368142240182e-01 1.8929583517140991e-01
-8.1837594416431525e-01 -5.7572808917780022e-02 9.6863334152328506e-02
-8.0722071034955056e-01 4.4343843780255948e-03 -8.3708319316520008e-03
-8.2388550091438251e-01 6.3455761989654191e-02 -1.0469628743452641e-01
-8.3442521493628619e-01 1.2125817483191759e-01 -1.8562337946712515e-01
-8.3041068523271988e-01 1.8008440056712471e-01 -2.7324118884371285e-01
-8.3484892348425332e-01 2.3354214019646610e-01 -3.3314542339932984e-01
-8.3632245801034344e-01 2.8660113307728941e-01 -3.8659570954209554e-01
-8.2576167592529137e-01 3.4265526339091207e-01 -4.5939460021660039e-01
-7.8430049233834231e-01 3.8929231771693612e-01 -5.9048915274272151e-01
-7.4276513011146206e-01 4.3585870547724093e-01 -7.0917633403118807e-01
-6.8456524603294311e-01 4.5748793134315369e-01 -8.2961968206797987e-01
-6.2244213723250585e-01 4.5175590647152070e-01 -9.1666448142549239e-01
-5.6077013301832668e-01 4.3927550780914598e-01 -9.6429685119980368e-01
-5.2342283599417416e-01 4.8757957116590955e-01 -9.9668170370296749e-01
-5.2708496644406055e-01 5.5016540386031387e-01 -9.8407946954268999e-01
-5.7067280862892511e-01 5.8331259714623107e-01 -9.4218063223278448e-01
-5.7186505356866701e-01 6.2429414178761311e-01 -9.0108779223330582e-01
-5.3374999092058562e-01 6.7447175221388034e-01 -8.4849078085374274e-01
-4.9433293074243440e-01 7.2320060911462203e-01 -7.6374719854513229e-01
-4.6706782395399316e-01 7.7612802240382861e-01 -6.4315152099417894e-01
-4.6514378150385283e-01 8.3852100752566994e-01 -4.8280695364935222e-01
-4.4934114287055543e-01 8.9831677506656593e-01 -3.1013366080292948e-01
-4.6238831036582645e-01 9.5975349425046308e-01 -1.2542333139688799e-01
-4.0613677716854363e-01 9.6911303176121999e-01 -9.3062347110073329e-02
-3.4792857271066652e-01 9.9143244255517959e-01 -2.4385111720056418e-02
-3.2477503010933029e-01 1.0365455287067966e+00 9.7090498760910027e-02
-2.9930285552017871e-01 1.0815354828506720e+00 2.0408126928377013e-01
-2.5923948192284302e-01 1.1300777507248074e+00 2.8851980380048325e-01
-2.1540948366800572e-01 1.1747617790575373e+00 3.2647486598225983e-01
-1.7777519047638451e-01 1.2175907876121626e+00 3.3455131962817442e-01
-2.0014570655531594e-01 1.2729555454324686e+00 4.4457038890246925e-01
-1.9982746893997946e-01 1.3109293235929664e+00 4.8656708867867771e-01
-1.5331320962758593e-01 1.3477786020682432e+00 4.1139472301826840e-01
-1.2862410645003350e-01 1.4057604622339008e+00 3.7641253488386894e-01
-7.4318014112008765e-02 1.4357456977251557e+00 2.2735089743155390e-01
-2.0071809620015296e-02 1.4449514464264361e+00 6.3051487012723229e-02
3.7799141315469999e-02 1.4203780687284639e+00 -1.1378696701281132e-01
7.8721864608295625e-02 1.4643124834606696e+00 -2.4194988904538617e-01
8.5136481472570774e-02 1.5233326478702138e+00 -2.6173674383227397e-01
1.0857605396651857e-01 1.5679394382594909e+00 -3.2461319421802637e-01
1.6714013795847926e-01 1.5539336146595273e+00 -4.9224775311757085e-01
2.2949864010657023e-01 1.5490468113132512e+00 -6.5105175707396734e-01
2.9033182721856765e-01 1.5323409790464557e+00 -7.8616924376385544e-01
3.5123870659029688e-01 1.5160444373191861e+00 -8.9161671958814681e-01
4.0377118960566227e-01 1.5500082915233928e+00 -9.4338507523459070e-01
3.9280539101395384e-01 1.5877324349474213e+00 -9.0887731894260115e-01
4.2448011916639844e-01 1.6400929128093586e+00 -8.8104531610542924e-01
4.0521898470949996e-01 1.6878572730438262e+00 -7.9646726074175911e-01
4.6726352704312696e-01 1.6842459725401422e+00 -8.3609452173747378e-01
5.0686938572296714e-01 1.6471793396571905e+00 -8.9741615442482603e-01
5.5980350454276151e-01 1.6172158550458426e+00 -9.1808253616232571e-01
6.0963310844933305e-01 1.5898023091501754e+00 -9.0412679213208591e-01
6.5969939113273413e-01 1.5634037155868792e+00 -8.5783201534290887e-01
7.1392253812812134e-01 1.5447111949668602e+00 -7.7148528075513978e-01
7.7003717648320513e-01 1.5280778599609510e+00 -6.5356617930498428e-01
8.2568027293728830e-01 1.5020892385682751e+00 -5.1466257222447798e-01
8.5727075824935961e-01 1.4594051038126945e+00 -4.2549457769248722e-01
9.0155557201744552e-01 1.4249348472507763e+00 -2.9344562236442950e-01
8.8788974891973826e-01 1.3739256010100225e+00 -3.1806081213598913e-01
8.8305905078063807e-01 1.3217386751667553e+00 -3.0581336930049097e-01
9.1074938088096080e-01 1.2902339504090430e+00 -2.2207138994772491e-01
9.0293320577753244e-01 1.2591549296391893e+00 -2.2190985918743111e-01
9.1689702813147489e-01 1.2032978779833572e+00 -1.5845342880566338e-01
9.5475105087388235e-01 1.1548777621352084e+00 -7.1942685417815122e-02
9.4748228741951224e-01 1.1010969241651301e+00 -5.5614424726971645e-02
9.1386194490846617e-01 1.0551950527054446e+00 -4.8501328636356478e-02
9.1992503061439146e-01 9.9410234547161824e-01 4.0841799817052937e-03
9.5991898399682152e-01 9.5274821469726134e-01 1.9713021311034806e-02
9.8021471343140720e-01 9.0756798080051437e-01 2.1314336683636359e-02
9.2321028735633748e-01 9.1057581601104831e-01 6.8743293094932989e-02
8.6463832582994271e-01 9.0520426274271781e-01 1.2286243357763516e-01
8.2230792346083470e-01 9.0498468811207511e-01 1.5704131166804802e-01
8.0792269709118969e-01 9.0347697297054719e-01 1.7057472915457472e-01
7.5696185693026397e-01 9.2169207980650747e-01 1.6887415249799154e-01
7.2817927539208349e-01 9.1943501175326547e-01 1.8909589893899392e-01
7.0158313289526308e-01 8.7341131500931690e-01 3.1250013953730238e-01
6.6332579597043284e-01 8.6640665027881014e-01 3.5509158801031793e-01
6.2772338506868941e-01 8.6234660259749785e-01 3.8574127968786087e-01
6.4900734186041398e-01 8.3457011371108281e-01 4.4318510231415131e-01
6.2327609400344197e-01 8.0651670289927258e-01 5.2862564515826982e-01
5.7507773263043960e-01 7.8619220556371661e-01 6.0476087982453242e-01
5.8682954323005787e-01 7.5143170026718253e-01 6.7747788588521196e-01
5.6530058002710670e-01 7.0251071807328669e-01 7.8688531860282263e-01
5.2347204665133651e-01 6.7122453955413686e-01 8.5574086945719174e-01
5.3088431058049301e-01 6.2970144355863922e-01 9.1290049141255536e-01
5.5893382074788334e-01 5.8226526388968514e-01 9.4901066463051920e-01
5.7046992409473540e-01 5.3943078787893972e-01 9.6653683635448062e-01
5.2282912975487894e-01 5.1043076713798774e-01 9.9537030859338249e-01
4.9187468547258023e-01 4.6069076006061538e-01 9.9052227708088614e-01
4.5720034660590220e-01 4.1564792149107838e-01 9.5498702782112188e-01
4.1682281151529538e-01 3.9702995523922063e-01 9.1478478747154313e-01
3.6870538563983007e-01 3.7509008970056051e-01 8.4555660102643948e-01
3.1986613507488976e-01 3.4108824000520871e-01 7.4030431902182725e-01
2.7347418708247495e-01 3.4892284051017358e-01 6.7286575517121738e-01
2.4065336997413259e-01 3.1445454520863858e-01 5.7210860086049120e-01
